Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
39SQ0CjIineoa2mbiJpZdk,"4k9wp4ipHdA1bu1T4x1ZTG","Captivated","CLAPCLAPCLAP!","IV Of Spades",2019-01-18,219949,64,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"opm,p-pop,pinoy trap",0.672,0.271,6,-11.62,1,0.0397,0.741,0,0.06,0.623,113.067,4
58RpaRl4kdj9LAGA93ERcT,"4OfU76YhPU04wlmbVFFgTJ,5Ga4ie7tlXW9Fc6ObLbSCY","okami no uta","wakage ga itaru","ATARASHII GAKKO!,H ZETTRIO",2019-03-06,227000,43,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-pop girl group,japanese jazz,japanese jazz fusion,japanese jazztronica",0.554,0.882,4,-3.798,0,0.0689,0.0013,0.00022,0.0992,0.86,111.752,4
1hGrG3QLy6s8IMhrg1ydyG,"3j8Vtsosedh2OfhYZ381pC","ロンサムワールド","the sum","LAST ALLIANCE",2008-06-25,255453,7,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-poprock,visual kei",0.57,0.884,6,-3.427,0,0.0494,0.0259,0.000521,0.126,0.562,135.003,4
5p9XWUdvbUzmPCukOmwoU3,"5zzrJD2jXrE9dZ1AklRFcL","Suddenly I See","Eye To The Telescope","KT Tunstall",2005-01-01,201706,80,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"ectofolk,lilith,neo mellow,pop rock,scottish singer-songwriter",0.587,0.767,0,-5.713,1,0.0449,0.225,0,0.112,0.664,100.38,4
39sDitIeCMrVX2QyXHY46t,"0Y6dVaC9DZtPNH4591M42W","Blue Hair","Death of a Party Girl","TV Girl",2018-05-08,217000,88,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"pov: indie",0.751,0.72,4,-6.376,1,0.0303,0.554,0.0497,0.258,0.884,135.73,4
1Lhwn4PqeGpM4LTVUowW76,"3fMbdgg4jU18AjLCKBhRSm","You Rock My World","Invincible","Michael Jackson",2001-10-29,337733,72,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"r&b,soul",0.854,0.673,4,-3.132,0,0.185,0.038,0.000227,0.255,0.955,95,4
2u2udGmop1z67EPpr91km7,"3fMbdgg4jU18AjLCKBhRSm","Man in the Mirror","HIStory - PAST, PRESENT AND FUTURE - BOOK I","Michael Jackson",1995-06-16,319306,67,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"r&b,soul",0.794,0.798,8,-5.639,1,0.0366,0.429,0.0000116,0.118,0.265,100.338,4
6CKoWCWAqEVWVjpeoJXyNH,"0Ty63ceoRnnJKVEYP0VQpk","Shape Of My Heart","Ten Summoner's Tales","Sting",1993-03-09,279226,76,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"permanent wave,soft rock,sophisti-pop",0.537,0.373,6,-10.081,0,0.0331,0.691,0.000915,0.083,0.244,83.936,4
7kaFsQygyiCqRboWCXztxZ,"0ghlgldX5Dd6720Q3qFyQB,7gOdHgIoIKoe4i9Tta6qdD","Do It Like That","Do It Like That","TOMORROW X TOGETHER,Jonas Brothers",2023-07-07,145065,69,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop boy group,boy band,pop",0.772,0.921,5,-3.221,0,0.0531,0.0103,0,0.334,0.842,119.992,4
6suxUONtPxkEPL3JHGX9SX,"0ZUvK7zGdXLd78mQr3t1Tw","Talk to You","Edits","Ricky Montgomery",2022-12-16,214724,62,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"la indie,pop,pov: indie",0.514,0.671,2,-7.048,1,0.0287,0.048,0.000218,0.194,0.356,179.934,4
3Eb5sztvEMa0Mqnb8DUAlU,"4k9wp4ipHdA1bu1T4x1ZTG","Come Inside Of My Heart","CLAPCLAPCLAP!","IV Of Spades",2019-01-18,246396,77,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"opm,p-pop,pinoy trap",0.676,0.565,10,-9.411,1,0.03,0.00321,0.000579,0.241,0.689,113.007,4
3gjRRs7gmh3Euynu1cau1d,"0ZUvK7zGdXLd78mQr3t1Tw","This December","Montgomery Ricky","Ricky Montgomery",2016-04-08,181920,66,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"la indie,pop,pov: indie",0.659,0.873,9,-4.873,1,0.0504,0.0253,0,0.132,0.891,139.946,4
3FvzeaesPY35bhhj55u4zJ,"5FhcqamaRFfpZb4VHV47fu","あなぐらぐらし","きくおミク6","Kikuo",2019-11-06,365235,62,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"japanese electropop,pov: indie",0.604,0.676,9,-9.786,1,0.0437,0.0268,0.444,0.365,0.184,96.463,4
6NU68pCIE8srz6YbOfBe34,"6mEgpqXA4yzhhncW4cBHlh","RAD DOGS (feat. 小豆沢こはね&白石杏&東雲彰人&青柳冬弥&初音ミク)","RAD DOGS/シネマ","Vivid BAD SQUAD",2021-11-17,226000,54,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.608,0.926,5,-6.054,0,0.0607,0.0046,0.000329,0.143,0.558,140.012,4
2Jnox9izuz9VA6isE4J2pC,"1yorjq7rihYVC8Se7eRKps","アイドル新鋭隊 (feat. 花里みのり&桐谷遥&桃井愛莉&日野森雫&初音ミク)","アイドル新鋭隊/モア!ジャンプ!モア!","MORE MORE JUMP!",2021-06-23,229090,54,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"vocaloid",0.531,0.932,10,-6.281,0,0.0471,0.00481,0.0706,0.391,0.843,176.003,4
6t4frXoNH8khq172Rn7c1e,"1vSN1fsvrzpbttOYGsliDr","Don't You Worry 'Bout A Thing - From Sing Original Motion Picture Soundtrack","Sing (Original Motion Picture Soundtrack / Deluxe)","Tori Kelly",2016-12-09,241360,52,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"pop,post-teen pop",0.614,0.827,1,-4.207,1,0.0923,0.0216,0.0000247,0.128,0.554,126.991,4
2EC9IJj7g0mN1Q5VrZkiYY,"0oSGxfWSnnOXhD2fKuz2Gy","Rebel Rebel - 2016 Remaster","Diamond Dogs (2016 Remaster)","David Bowie",1974-05-24,274746,74,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"art rock,classic rock,glam rock,permanent wave,rock",0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,4
2l44rj2fDZDv6sTgyYMPxL,"1yorjq7rihYVC8Se7eRKps","モア!ジャンプ!モア! (feat. 花里みのり&桐谷遥&桃井愛莉&日野森雫&初音ミク)","アイドル新鋭隊/モア!ジャンプ!モア!","MORE MORE JUMP!",2021-06-23,182125,59,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"vocaloid",0.658,0.971,7,-4.496,1,0.0738,0.0421,0.00000336,0.0373,0.593,101.031,4
5W7NJWEW3mPzlePNrrn4Xb,"6s1pCNXcbdtQJlsnM1hRIA,3hJv5p2HwekJysNB2NDnEC,51HxUAjeZIOv4aniusaDkT","The Second Waltz, Op. 99a","Strauss & Co","Dmitri Shostakovich,André Rieu,Johann Strauss Orchestra",1994-01-01,220360,54,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,compositional ambient,russian modern classical,easy listening,operatic pop,pop violin",0.236,0.208,0,-14.993,0,0.0339,0.924,0.947,0.116,0.462,187.164,3
3SqvR3HYLlCTYzbDXJ52OC,"0J7U24vlOOIeMpuaO6Q85A","Lost on You","Lost on You","LP",2016-12-09,268105,33,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"la pop,women's music",0.433,0.724,5,-6.126,0,0.0372,0.1,0,0.0918,0.689,174.006,4
1fQS2hOhCfn4EgCLQixec4,"2hSk8TGHXNQwIiDRYtzLdv","トンデモワンダーズ (feat. 天馬司&鳳えむ&草薙寧々&神代類&KAITO)","トンデモワンダーズ/Glory Steady Go!","ワンダーランズ×ショウタイム",2023-02-15,196760,58,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.65,0.963,0,-3.404,1,0.0755,0.12,0.00000498,0.201,0.944,172.001,4
4LHq10VKu3fSIg8EeVRi09,"7gW0r5CkdEUMm42w9XpyZO","Promise","Promise","Laufey",2023-06-14,234266,23,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"gen z singer-songwriter",0.263,0.112,5,-16.55,1,0.0344,0.935,0.000085,0.0565,0.0903,76.244,4
3k79jB4aGmMDUQzEwa46Rz,"1McMsnEElThX1knmY4oliG","vampire","vampire","Olivia Rodrigo",2023-06-30,219724,38,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"pop",0.511,0.532,5,-5.745,1,0.056,0.169,0,0.311,0.322,137.827,4
5IqKUsttgHgGQWhKQWDOQo,"2hSk8TGHXNQwIiDRYtzLdv","potatoになっていく (feat. 天馬司&鳳えむ&草薙寧々&神代類&初音ミク)","セカイはまだ始まってすらいない/potatoになっていく","ワンダーランズ×ショウタイム",2021-07-21,187500,58,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.795,0.85,1,-6.483,1,0.0918,0.513,0.000424,0.0687,0.741,115.991,4
6JFD96zWsIdGPqLOTVE1uU,"43XkWaoCS0wKjuMJrWFgoa","ビターチョコデコレーション","最悪","syudou",2019-04-28,197931,59,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"anime,vocaloid",0.525,0.906,4,-1.736,0,0.132,0.00938,0.0000259,0.255,0.844,86.92,4
4xXu9UO2qdBotUOfqru2UC,"7C0PO4A4azl0xFMrE1EVDp","Bakamitai - Taxi Driver Edition","Kazuma Kiryu Karaoke hit song collection(Ryu ga gotoku7 hikari to yami no yukue)","桐生一馬(黒田崇矢)",2020-01-16,291266,61,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"shonen",0.519,0.567,7,-7.914,1,0.0259,0.0507,0.455,0.378,0.284,73.988,4
04hxf6171aKFM67gNkOfKt,"2AfU5LYBVCiCtuCCfM7uVX,1Q2mS59tFYLm2KGFoCgWN4","Barcelona (feat. Samm Henshaw)","Barcelona (feat. Samm Henshaw)","Kota the Friend,Samm Henshaw",2023-06-16,200295,55,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"underground hip hop,british soul,uk contemporary r&b",0.816,0.466,4,-9.024,0,0.0578,0.17,0,0.0924,0.274,115.038,4
2peFDXjoaS1NWA9MPu09bB,"68rvMwPL0yMbYR5cv0pzCR","بستناك","بستناك","Elissa",2006-01-01,237087,36,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"arab pop,lebanese pop",0.742,0.747,4,-6.143,0,0.0593,0.0671,0.00000263,0.103,0.697,100.019,4
1N8TTK1Uoy7UvQNUazfUt5,"4MvZhE1iuzttcoyepkpfdF","SPIT IN MY FACE!","SPIT IN MY FACE!","ThxSoMch",2022-12-20,147874,85,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"bedroom r&b",0.73,0.785,8,-6.512,1,0.0554,0.0464,0.0216,0.111,0.649,94.094,4
6juLaduD4STCUDWT0AYun4,"4gOc8TsQed9eqnqJct2c5v,2kRfqPViCqYdSGhYSM9R0Q,2AfmfGFbe0A0WsTYm0SDTx,6fs2or0cKLEM2xohWq8SoX,0tRFWXqKBBQcu5oFVOgVzX,4TqlcgMFDryY96KWcvrhTv,47mIJdHORyRerp4os813jD","MORE","MORE","K/DA,Madison Beer,(G)I-DLE,Lexie Liu,Jaira Burns,Seraphine,League of Legends",2020-10-28,217088,72,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop girl group,pop,chinese electropop,alt z,speedrun,video game music",0.66,0.787,1,-4.592,0,0.032,0.00257,0,0.323,0.199,142.018,4
1Ukxccao1BlWrPhYkcXbwZ,"7gW0r5CkdEUMm42w9XpyZO","From The Start","From The Start","Laufey",2023-05-11,169573,82,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"gen z singer-songwriter",0.664,0.405,1,-7.413,1,0.08,0.877,0.000765,0.11,0.743,81.89,3
3OlYxhUI4YtdVw2zZ85Syr,"4DAcJXcjX0zlQAZAPAx4Zb","Dear","Dear","Ben&Ben",2022-11-25,299725,58,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"opm",0.193,0.759,10,-4.106,1,0.0361,0.0418,0,0.0688,0.377,177.807,4
3AVrVz5rK8Hrqo9YGiVGN5,"1QAJqy2dA3ihHBFIHRphZj","Apocalypse","Cigarettes After Sex","Cigarettes After Sex",2017-06-09,290146,28,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"ambient pop,dream pop,el paso indie,shoegaze",0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,4
4cluDES4hQEUhmXj6TXkSo,"4AK6F7OLvEQ5QYCBNiQWHq","What Makes You Beautiful","Up All Night","One Direction",2012-05-25,199986,87,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"boy band,pop,post-teen pop,talent show",0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,4
5T7ZFtCcOgkpjxcuaeZbw0,"4AK6F7OLvEQ5QYCBNiQWHq","Best Song Ever","Midnight Memories (Deluxe)","One Direction",2013-11-25,200106,80,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"boy band,pop,post-teen pop,talent show",0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491,4
49X0LAl6faAusYq02PRAY6,"0AkpPlFLnr0VQwZQeMGht0","Lady - Hear Me Tonight","Modjo (Remastered)","Modjo",2001,307153,82,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"disco house,filter house",0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,4
5UXJzLFdBn6u9FJTCnoHrH,"4Uc8Dsxct0oMqx0P6i60ea","Memories","Superache","Conan Gray",2022-06-24,248818,82,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"bedroom pop,pop,pov: indie",0.34,0.684,11,-6.306,1,0.044,0.00979,0,0.348,0.556,112.969,4
7n2FZQsaLb7ZRfRPfEeIvr,"6RHTUrRF63xao58xh9FXYJ","ELEVEN","ELEVEN","IVE",2021-12-01,178453,76,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop girl group",0.828,0.731,9,-3.033,1,0.111,0.0617,0,0.048,0.587,119.978,4
0Q5VnK2DYzRyfqQRJuUtvi,"6RHTUrRF63xao58xh9FXYJ","LOVE DIVE","LOVE DIVE","IVE",2022-04-05,177186,79,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop girl group",0.703,0.709,1,-4.169,0,0.0433,0.00379,0.0000543,0.333,0.538,117.941,4
40gk32E7YaTFoQwDIWv2SY,"7dIpKWlEeAljA20vFJ82RD","Christmas Kids","I Can't Handle Change","Roar",2010-03-14,135693,78,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"pov: indie,weirdcore",0.425,0.754,2,-6.028,1,0.0367,0.0104,0.112,0.438,0.558,152.092,4
0wZUJxxybEiafs0BIg9SAP,"1EotkJocwHvhFOAsoOj1jJ","My Time","Pale Machine","bo en",2013-09-06,313968,63,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"experimental pop,pov: indie",0.445,0.361,5,-7.503,1,0.0941,0.608,0,0.112,0.0677,119.797,4
6RiiSy9GzSwiyDEJDiMuKe,"3XxNRirzbjfLdDli06zMaB,34me8hAxavRmcDIwhxa3b7","Something About You","Mulholland Drive","Eyedress,Dent May",2021-08-27,153312,86,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"noise pop,pov: indie,indie fuzzpop,mississippi indie",0.648,0.781,9,-8.736,0,0.0271,0.0332,0.013,0.305,0.822,133.417,4
4EWBhKf1fOFnyMtUzACXEc,"7pbDxGE6nQSZVfiFdq9lOL","Pluto Projector","Pony","Rex Orange County",2019-10-25,267520,80,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"bedroom pop",0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,4
03JFWSxq5pj3z1kkp9cXOQ,"1v7B6ZWa7QRQS3knn3Jvf4","Awakening","Awakening","Ichika Nito",2022-06-02,117502,48,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"japanese guitar,japanese math rock",0.255,0.31,4,-11.429,0,0.0357,0.968,0.909,0.11,0.172,89.836,4
0Qjpe6YNOHN1snJWV60J1N,"6LQYtKNp3ZsJ9xOzVVUj5j","ステージから君に捧ぐ","gift","Given",2020-08-26,258079,52,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"yaoi",0.605,0.59,5,-3.603,0,0.0507,0.00318,0.000132,0.0591,0.433,129.989,4
7glIl1Qe3E69MZV5mRJkbl,"1ieluXFoq2RRxMXZIQksTz","はしゃぎすぎた街の中で僕は一人遠回りした","好きなら問わない","Gesu No Kiwami Otome",2018-08-29,228560,48,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-pop,j-rock",0.624,0.68,0,-6.585,0,0.0366,0.0747,0.0000209,0.132,0.516,139.941,4
5WCK18MbTKuOcmLsOXMaHd,"0iu8aSfeRUY5aUTLpEDo52","ロキ","DAISAN WAVE","Mikito P",2018-11-18,230400,60,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"anime rock,rhythm game,vocaloid",0.545,0.985,11,-3.106,0,0.1,0.000843,0.0000138,0.323,0.703,149.983,4
1rcnbeovJnCUHDwImmpTNp,"6krQn0Lyb7Wj0Yz03Z2Ts0","Chamber of Reflection","Chamber of Reflection","Your Anxiety Buddy",2023-01-06,168125,64,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.636,0.0795,4,-14.97,0,0.0353,0.941,0.00267,0.103,0.138,119.806,4
1m22Z4V9xtyRAD09scrUNr,"1Mtd57xUzIfeCexQtWRvgr","Prelude in C# Minor (Op. 3 No. 2)","Prelude in C# Minor (Op. 3 No. 2)","Rousseau",2018-08-20,206250,36,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.48,0.252,1,-12.025,0,0.0686,0.974,0.905,0.101,0.0394,85.964,3
3mwvKOyMmG77zZRunnxp9E,"3jOstUTkEu2JkjvRdBA5Gu","Buddy Holly","Weezer","Weezer",1994-05-10,159226,79,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,modern power pop,modern rock,permanent wave,rock",0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,4
4StypY6VnE9BqgqQ0ni1tg,"7jzR5qj8vFnSu5JHaXgFEr,1dk8ZJIE1IET4n4LrxzD6I","13 Pieces, Op. 76: No. 2 Etude","Sibelius: Piano Music, Vol. 4","Jean Sibelius,Håvard Gimse",2003-06-11,71773,65,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,finnish classical,impressionism,post-romantic era,classical piano,nordic classical piano",0.254,0.15,9,-26.242,0,0.0375,0.983,0.882,0.0997,0.648,71.912,4
0r2PAeROizyyoFMpu0fvwI,"6wxfx1yhyqjCPYwwxJktR2","Prayer X","Sympa","King Gnu",2019-01-16,195226,63,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-pop",0.528,0.752,11,-6.006,1,0.28,0.419,0,0.181,0.542,174.112,4
2pIUpMhHL6L9Z5lnKxJJr9,"6HvZYsbFfjnjFrWF950C9d","Attention","NewJeans 1st EP 'New Jeans'","NewJeans",2022-08-01,180066,81,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop girl group",0.811,0.648,10,-3.684,0,0.0368,0.236,0,0.0761,0.695,104.988,4
0laYHRpNTS6i8FXdupHkJ4,"6dJeKm76NjfXBNTpHmOhfO","Love You Like A Love Song","When The Sun Goes Down","Selena Gomez & The Scene",2011-01-01,188453,85,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"pop",0.858,0.678,1,-3.87,0,0.0469,0.0761,0,0.0741,0.922,117.009,4
29FNeqjOV2kPWGS55qhtGB,"0LcJLqbBmaGUft1e9Mm8HV","Money, Money, Money","ABBA Gold","ABBA",2008-01-01,186786,67,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"europop,swedish pop",0.756,0.741,9,-6.426,0,0.0364,0.43,0.00113,0.0807,0.691,120.445,4
5FQ9NDyx3KZXhovWWq4Gxo,"2uYWxilOVlUdk4oV9DvwqK","Should've Been Me","Laurel Hell","Mitski",2022-02-04,191774,69,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"brooklyn indie,pov: indie",0.51,0.63,2,-6.997,0,0.0258,0.00615,0.000485,0.147,0.569,89.812,4
709p9UGPAuyImWf1Z3vjRo,"7gW0r5CkdEUMm42w9XpyZO,09KZU0NsS7jRa5p0SflmGY","Let You Break My Heart Again","Let You Break My Heart Again","Laufey,Philharmonia Orchestra",2021-08-13,269066,82,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"gen z singer-songwriter,british orchestra,orchestra",0.299,0.142,2,-15.134,1,0.0369,0.965,0.113,0.111,0.123,76.748,4
2PDtvT5DEamQTM5qeiTDsR,"6bDWAcdtVR3WHz2xtiIPUi","Seishun Sick","LOVE ALL SERVE ALL","Fujii Kaze",2022-03-23,324146,50,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"japanese teen pop",0.669,0.798,1,-6.628,1,0.0498,0.151,0.0000855,0.076,0.548,108.024,4
6SSC9KZQaxBdyipKRigrFC,"52zMTJCKluDlFwMQWmccY7","Heart Attack (츄)","Chuu","LOONA",2017-12-28,194941,66,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop girl group",0.663,0.857,7,-3.457,1,0.0581,0.0524,0,0.591,0.75,99.014,4
2oBMZYteeO8DyXV9gDx6Za,"1z4g3DjTBBZKhvAroFlhOM","Feel My Rhythm","‘The ReVe Festival 2022 - Feel My Rhythm’","Red Velvet",2022-03-21,210253,70,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop girl group",0.412,0.94,1,-2.171,1,0.215,0.0648,0,0.358,0.423,157.964,4
7nF9c1EmRF3BNAtKDCwUAK,"5Vo1hnCRmCM6M4thZCInCj","Cry Baby","Editorial","OFFICIAL HIGE DANDISM",2021-08-18,241680,64,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"anime,anime rock,j-pop",0.346,0.901,1,-4.617,1,0.12,0.0103,0,0.358,0.434,199.934,4
2U28aK9o2gI7sBL4XRzFfL,"0ghlgldX5Dd6720Q3qFyQB","20cm","The Dream Chapter: MAGIC","TOMORROW X TOGETHER",2019-10-21,217026,60,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop boy group",0.664,0.552,6,-6.285,0,0.0274,0.029,0,0.18,0.612,136.557,4
3z9OnsnvM6SFN2dzrSDdVO,"4rF7c8zpCKzuSXohs2HIpA,6Pd7FRVtwNxFsQIkDMpLGz","Love Like You (feat. Rebecca Sugar) - End Credits","Steven Universe, Vol. 1 (Original Soundtrack)","Steven Universe,Rebecca Sugar",2017-06-02,143629,75,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"pov: indie",0.591,0.242,0,-10.098,0,0.0312,0.879,0,0.15,0.292,118.001,3
0z2xgbxkLvrpzBZDtYIIXS,"2XjqKvB2Xz9IdyjWPIHaXi","人生は夢だらけ","逆輸入 〜航空局〜","Sheena Ringo",2017-12-06,194240,56,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-pop,j-rock",0.333,0.544,3,-4.998,1,0.0449,0.0516,0.00000115,0.132,0.68,66.712,4
6vEL7E8TGzrxuxbrgdlkLL,"2yMN0IP20GOaN6q0p0zL5k","Şımarık","Ölürüm Sana","Tarkan",1997,235218,69,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"turkish pop",0.775,0.818,7,-8.687,1,0.164,0.0518,0,0.114,0.826,97.06,3
0t7kjpVLgOYITrSfFCoBEA,"0Sadg1vgvaPqGTOjxu0N6c","Gee","Oh! - The Second Album","Girls' Generation",2010-01-28,201160,70,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop girl group",0.756,0.93,1,-1.082,0,0.0274,0.281,0,0.11,0.737,99.988,4
4fsQ0K37TOXa3hEQfjEic1,"4SpbR6yFEvexJuaBpgAU5p","ANTIFRAGILE","ANTIFRAGILE","LE SSERAFIM",2022-10-17,184444,78,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop girl group",0.882,0.797,10,-3.299,0,0.0819,0.0821,0,0.113,0.824,105.025,4
2gYj9lubBorOPIVWsTXugG,"6RHTUrRF63xao58xh9FXYJ","After LIKE","After LIKE","IVE",2022-08-22,176973,80,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop girl group",0.68,0.922,0,-1.215,1,0.121,0.103,0,0.0877,0.799,125.014,4
2L9N0zZnd37dwF0clgxMGI,"1GmsPCcpKgF9OhlNXjOsbS","ceilings","five seconds flat","Lizzy McAlpine",2022-04-08,182887,87,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alt z,boston folk,indie pop,singer-songwriter pop",0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,3
3yUcJwYu7fXAfqMj9krY6l,"2mpeljBig2IXLXRAFO9AAs","Thank You","No Angel","Dido",1999,218360,78,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"dance pop,europop,lilith,neo mellow,pop rock",0.725,0.583,1,-9.942,0,0.0427,0.3,0.000238,0.0665,0.762,79.984,4
